t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
5400.0000,79.3353,1.9728,74.1548,0.0000,0.5642
5400.1000,79.3493,1.9722,73.7515,0.0000,0.5640
5400.2000,79.3628,1.9715,73.8029,0.0000,0.5638
5400.3000,79.3770,1.9709,74.3218,0.0000,0.5635
5400.4000,79.3930,1.9702,74.4332,0.0000,0.5633
5400.5000,79.4076,1.9695,74.5361,0.0000,0.5631
5400.6000,79.4240,1.9687,74.8895,0.0000,0.5629
5400.7000,79.4402,1.9679,75.4693,0.0000,0.5627
5400.8000,79.4593,1.9671,76.5401,0.0000,0.5625
5400.9000,79.4805,1.9663,77.3646,0.0000,0.5622
5401.0000,79.5034,1.9654,77.7834,0.0000,0.5620
5401.1000,79.5265,1.9645,78.0870,0.0000,0.5618
5401.2000,79.5506,1.9636,77.6344,0.0000,0.5616
5401.3000,79.5715,1.9627,75.6118,0.0000,0.5614
5401.4000,79.5859,1.9617,73.1587,0.0000,0.5611
5401.5000,79.5951,1.9607,71.1161,0.0000,0.5609
5401.6000,79.5999,1.9597,69.4801,0.0000,0.5607
5401.7000,79.6013,1.9586,67.8655,0.0000,0.5605
5401.8000,79.5985,1.9575,66.5461,0.0000,0.5604
5401.9000,79.5937,1.9564,65.4523,0.0000,0.5602
5402.0000,79.5858,1.9553,63.8803,0.0000,0.5600
5402.1000,79.5738,1.9541,61.8531,0.0000,0.5598
5402.2000,79.5564,1.9529,60.0390,0.0000,0.5596
5402.3000,79.5359,1.9517,59.0624,0.0000,0.5595
5402.4000,79.5142,1.9504,59.0173,0.0000,0.5593
5402.5000,79.4937,1.9492,59.7246,0.0000,0.5591
5402.6000,79.4755,1.9479,60.8050,0.0000,0.5589
5402.7000,79.4604,1.9465,62.0123,0.0000,0.5588
5402.8000,79.4482,1.9452,62.6799,0.0000,0.5586
5402.9000,79.4364,1.9438,62.7103,0.0000,0.5584
5403.0000,79.4245,1.9424,62.4742,0.0000,0.5582
5403.1000,79.4118,1.9410,62.0407,0.0000,0.5580
5403.2000,79.3980,1.9396,61.5580,0.0000,0.5579
5403.3000,79.3831,1.9381,61.0055,0.0000,0.5577
5403.4000,79.3669,1.9366,60.2606,0.0000,0.5575
5403.5000,79.3488,1.9351,59.2633,0.0000,0.5573
5403.6000,79.3280,1.9336,57.9829,0.0000,0.5572
5403.7000,79.3040,1.9320,56.7806,0.0000,0.5570
5403.8000,79.2778,1.9305,55.7995,0.0000,0.5568
5403.9000,79.2494,1.9289,54.6113,0.0000,0.5567
5404.0000,79.2178,1.9273,53.8842,0.0000,0.5565
5404.1000,79.1863,1.9256,54.0697,0.0000,0.5564
5404.2000,79.1559,1.9240,54.0181,0.0000,0.5562
5404.3000,79.1245,1.9223,54.1764,0.0000,0.5560
5404.4000,79.0951,1.9206,55.2175,0.0000,0.5559
5404.5000,79.0690,1.9188,56.2349,0.0000,0.5557
5404.6000,79.0448,1.9171,56.8418,0.0000,0.5556
5404.7000,79.0218,1.9153,57.8483,0.0000,0.5554
5404.8000,79.0027,1.9136,59.6492,0.0000,0.5552
5404.9000,78.9885,1.9118,61.4126,0.0000,0.5550
5405.0000,78.9781,1.9099,62.4871,0.0000,0.5549
5405.1000,78.9693,1.9081,63.1178,0.0000,0.5547
5405.2000,78.9621,1.9062,63.3344,0.0000,0.5545
5405.3000,78.9545,1.9044,62.3147,0.0000,0.5543
5405.4000,78.9425,1.9025,60.8826,0.0000,0.5541
5405.5000,78.9283,1.9006,60.0292,0.0000,0.5540
5405.6000,78.9125,1.8986,59.6034,0.0000,0.5538
5405.7000,78.8965,1.8967,59.1490,0.0000,0.5536
5405.8000,78.8787,1.8947,58.5237,0.0000,0.5535
5405.9000,78.8600,1.8927,58.0257,0.0000,0.5533
5406.0000,78.8401,1.8907,57.5406,0.0000,0.5531
5406.1000,78.8193,1.8887,56.9225,0.0000,0.5530
5406.2000,78.7968,1.8867,56.6150,0.0000,0.5528
5406.3000,78.7747,1.8846,56.7041,0.0000,0.5526
5406.4000,78.7529,1.8826,56.4503,0.0000,0.5525
5406.5000,78.7300,1.8805,55.7838,0.0000,0.5523
5406.6000,78.7053,1.8784,55.4541,0.0000,0.5521
5406.7000,78.6810,1.8763,55.1595,0.0000,0.5520
5406.8000,78.6552,1.8742,54.1670,0.0000,0.5518
5406.9000,78.6265,1.8720,53.4654,0.0000,0.5517
5407.0000,78.5977,1.8699,53.3517,0.0000,0.5515
5407.1000,78.5688,1.8677,52.9071,0.0000,0.5514
5407.2000,78.5381,1.8655,52.3446,0.0000,0.5512
5407.3000,78.5069,1.8633,52.4487,0.0000,0.5510
5407.4000,78.4770,1.8611,52.5941,0.0000,0.5509
5407.5000,78.4468,1.8589,52.7088,0.0000,0.5507
5407.6000,78.4179,1.8567,53.2177,0.0000,0.5506
5407.7000,78.3905,1.8545,53.7829,0.0000,0.5504
5407.8000,78.3646,1.8522,54.8271,0.0000,0.5503
5407.9000,78.3425,1.8499,56.1093,0.0000,0.5501
5408.0000,78.3232,1.8477,56.9782,0.0000,0.5499
5408.1000,78.3056,1.8454,57.6930,0.0000,0.5498
5408.2000,78.2899,1.8431,59.0569,0.0000,0.5496
5408.3000,78.2791,1.8408,60.5912,0.0000,0.5494
5408.4000,78.2711,1.8385,61.7907,0.0000,0.5492
5408.5000,78.2663,1.8361,63.2864,0.0000,0.5491
5408.6000,78.2657,1.8338,64.5476,0.0000,0.5489
5408.7000,78.2672,1.8314,64.7756,0.0000,0.5487
5408.8000,78.2678,1.8291,64.7354,0.0000,0.5485
5408.9000,78.2693,1.8267,65.2099,0.0000,0.5483
5409.0000,78.2723,1.8243,65.3344,0.0000,0.5481
5409.1000,78.2745,1.8219,65.2669,0.0000,0.5479
5409.2000,78.2774,1.8195,65.3847,0.0000,0.5477
5409.3000,78.2803,1.8171,64.9706,0.0000,0.5476
5409.4000,78.2813,1.8147,64.1807,0.0000,0.5474
5409.5000,78.2806,1.8123,63.7787,0.0000,0.5472
5409.6000,78.2798,1.8098,63.7025,0.0000,0.5470
5409.7000,78.2789,1.8074,63.6567,0.0000,0.5468
5409.8000,78.2781,1.8050,63.5855,0.0000,0.5466
5409.9000,78.2770,1.8025,62.8974,0.0000,0.5465
5410.0000,78.2730,1.8000,61.7718,0.0000,0.5463
5410.1000,78.2667,1.7976,60.5829,0.0000,0.5461
5410.2000,78.2572,1.7951,59.5258,0.0000,0.5459
5410.3000,78.2460,1.7926,58.9750,0.0000,0.5458
5410.4000,78.2341,1.7901,58.8142,0.0000,0.5456
5410.5000,78.2224,1.7876,59.0699,0.0000,0.5454
5410.6000,78.2120,1.7851,59.6922,0.0000,0.5452
5410.7000,78.2035,1.7826,59.9916,0.0000,0.5451
5410.8000,78.1948,1.7801,60.3123,0.0000,0.5449
5410.9000,78.1880,1.7776,60.7558,0.0000,0.5447
5411.0000,78.1817,1.7751,60.8218,0.0000,0.5445
5411.1000,78.1755,1.7725,61.1103,0.0000,0.5444
5411.2000,78.1708,1.7700,61.8428,0.0000,0.5442
5411.3000,78.1683,1.7675,62.2321,0.0000,0.5440
5411.4000,78.1656,1.7649,62.5057,0.0000,0.5438
5411.5000,78.1647,1.7624,63.0968,0.0000,0.5436
5411.6000,78.1651,1.7599,63.4022,0.0000,0.5435
5411.7000,78.1658,1.7573,63.4655,0.0000,0.5433
5411.8000,78.1666,1.7548,63.9648,0.0000,0.5431
5411.9000,78.1699,1.7522,65.1047,0.0000,0.5429
