t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
300.0000,0.0000,0.0000,0.0000,0.0000,0.4353
300.1000,0.0000,0.0000,0.0000,0.0000,0.4353
300.2000,0.0000,0.0000,0.0000,0.0000,0.4353
300.3000,0.0000,0.0000,0.0000,0.0000,0.4353
300.4000,0.0000,0.0000,0.0000,0.0000,0.4353
300.5000,0.0000,0.0000,0.0000,0.0000,0.4353
300.6000,0.0000,0.0000,0.0000,0.0000,0.4353
300.7000,0.0000,0.0000,0.0000,0.0000,0.4353
300.8000,0.0000,0.0000,0.0000,0.0000,0.4353
300.9000,0.0000,0.0000,0.0000,0.0000,0.4353
301.0000,0.0000,0.0000,0.0000,0.0000,0.4352
301.1000,0.0000,0.0000,0.0000,0.0000,0.4352
301.2000,0.0000,0.0000,0.0000,0.0000,0.4352
301.3000,0.0000,0.0000,0.0000,0.0000,0.4352
301.4000,0.0000,0.0000,0.0000,0.0000,0.4352
301.5000,0.0000,0.0000,0.0000,0.0000,0.4352
301.6000,0.0000,0.0000,0.0000,0.0000,0.4352
301.7000,0.0000,0.0000,0.0000,0.0000,0.4352
301.8000,0.0000,0.0000,0.0000,0.0000,0.4352
301.9000,0.0000,0.0000,0.0000,0.0000,0.4352
302.0000,0.0000,0.0000,0.0000,0.0000,0.4352
302.1000,0.0000,0.0000,0.0000,0.0000,0.4352
302.2000,0.0000,0.0000,0.0000,0.0000,0.4352
302.3000,0.0000,0.0000,0.0000,0.0000,0.4352
302.4000,0.0000,0.0000,0.0000,0.0000,0.4352
302.5000,0.0000,0.0000,0.0000,0.0000,0.4352
302.6000,0.0000,0.0000,0.0000,0.0000,0.4352
302.7000,0.0000,0.0000,0.0000,0.0000,0.4352
302.8000,0.0000,0.0000,0.0000,0.0000,0.4352
302.9000,0.0000,0.0000,0.0000,0.0000,0.4351
303.0000,0.0000,0.0000,0.0000,0.0000,0.4351
303.1000,0.0000,0.0000,0.0000,0.0000,0.4351
303.2000,0.0000,0.0000,0.0000,0.0000,0.4351
303.3000,0.0000,0.0000,0.0000,0.0000,0.4351
303.4000,0.0000,0.0000,0.0000,0.0000,0.4351
303.5000,0.0000,0.0000,0.0000,0.0000,0.4351
303.6000,0.0000,0.0000,0.0000,0.0000,0.4351
303.7000,0.0000,0.0000,0.0000,0.0000,0.4351
303.8000,0.0000,0.0000,0.0000,0.0000,0.4351
303.9000,0.0000,0.0000,0.0000,0.0000,0.4351
304.0000,0.0000,0.0000,0.0000,0.0000,0.4351
304.1000,0.0000,0.0000,0.0000,0.0000,0.4351
304.2000,0.0000,0.0000,0.0000,0.0000,0.4351
304.3000,0.0000,0.0000,0.0000,0.0000,0.4351
304.4000,0.0000,0.0000,0.0000,0.0000,0.4351
304.5000,0.0000,0.0000,0.0000,0.0000,0.4351
304.6000,0.0000,0.0000,0.0000,0.0000,0.4351
304.7000,0.0000,0.0000,0.0000,0.0000,0.4351
304.8000,0.0000,0.0000,0.0000,0.0000,0.4350
304.9000,0.0000,0.0000,0.0000,0.0000,0.4350
305.0000,0.0000,0.0000,0.0000,0.0000,0.4350
305.1000,0.0000,0.0000,0.0000,0.0000,0.4350
305.2000,0.0000,0.0000,0.0000,0.0000,0.4350
305.3000,0.0000,0.0000,0.0000,0.0000,0.4350
305.4000,0.0000,0.0000,0.0000,0.0000,0.4350
305.5000,0.0000,0.0000,0.0000,0.0000,0.4350
305.6000,0.0000,0.0000,0.0000,0.0000,0.4350
305.7000,0.0000,0.0000,0.0000,0.0000,0.4350
305.8000,0.0000,0.0000,0.0000,0.0000,0.4350
305.9000,0.0000,0.0000,0.0000,0.0000,0.4350
306.0000,0.0000,0.0000,0.0000,0.0000,0.4350
306.1000,0.0000,0.0000,0.0000,0.0000,0.4350
306.2000,0.0000,0.0000,0.0000,0.0000,0.4350
306.3000,0.0000,0.0000,0.0000,0.0000,0.4350
306.4000,0.0000,0.0000,0.0000,0.0000,0.4350
306.5000,0.0000,0.0000,0.0000,0.0000,0.4350
306.6000,0.0000,0.0000,0.0000,0.0000,0.4350
306.7000,0.0000,0.0000,0.0000,0.0000,0.4350
306.8000,0.0000,0.0000,0.0000,0.0000,0.4349
306.9000,0.0000,0.0000,0.0000,0.0000,0.4349
307.0000,0.0000,0.0000,0.0000,0.0000,0.4349
307.1000,0.0000,0.0000,0.0000,0.0000,0.4349
307.2000,0.0000,0.0000,0.0000,0.0000,0.4349
307.3000,0.0000,0.0000,0.0000,0.0000,0.4349
307.4000,0.0000,0.0000,0.0000,0.0000,0.4349
307.5000,0.0000,0.0000,0.0000,0.0000,0.4349
307.6000,0.0000,0.0000,0.0000,0.0000,0.4349
307.7000,0.0000,0.0000,0.0000,0.0000,0.4349
307.8000,0.0000,0.0000,0.0000,0.0000,0.4349
307.9000,0.0000,0.0000,0.0000,0.0000,0.4349
308.0000,0.0000,0.0000,0.0000,0.0000,0.4349
308.1000,0.0000,0.0000,0.0000,0.0000,0.4349
308.2000,0.0000,0.0000,0.0000,0.0000,0.4349
308.3000,0.0000,0.0000,0.0000,0.0000,0.4349
308.4000,0.0000,0.0000,0.0000,0.0000,0.4349
308.5000,0.0000,0.0000,0.0000,0.0000,0.4349
308.6000,0.0000,0.0000,0.0000,0.0000,0.4349
308.7000,0.0000,0.0000,0.0000,0.0000,0.4348
308.8000,0.0000,0.0000,0.0000,0.0000,0.4348
308.9000,0.0000,0.0000,0.0000,0.0000,0.4348
309.0000,0.0000,0.0000,0.0000,0.0000,0.4348
309.1000,0.0000,0.0000,0.0000,0.0000,0.4348
309.2000,0.0000,0.0000,0.0000,0.0000,0.4348
309.3000,0.0000,0.0000,0.0000,0.0000,0.4348
309.4000,0.0000,0.0000,0.0000,0.0000,0.4348
309.5000,0.0000,0.0000,0.0000,0.0000,0.4348
309.6000,0.0000,0.0000,0.0000,0.0000,0.4348
