t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
1200.0000,47.8155,0.0000,39.1254,2.6971
1200.1000,47.9138,0.0000,38.0812,2.6387
1200.2000,48.0077,0.0000,37.0797,2.5826
1200.3000,48.0973,0.0000,36.1194,2.5289
1200.4000,48.1830,0.0000,35.1988,2.4773
1200.5000,48.2647,0.0000,34.3164,2.4279
1200.6000,48.3428,0.0000,33.4707,2.3806
1200.7000,48.4174,0.0000,32.6604,2.3353
1200.8000,48.4886,0.0000,31.8841,2.2918
1200.9000,48.5566,0.0000,31.1405,2.2502
1201.0000,48.6216,0.0000,30.4283,2.2129
1201.1000,48.6836,0.0000,29.7463,2.1771
1201.2000,48.7428,0.0000,29.0933,2.1427
1201.3000,48.7994,0.0000,28.4682,2.1098
1201.4000,48.8534,0.0000,27.8697,2.0781
1201.5000,48.9050,0.0000,27.2969,2.0478
1201.6000,48.9543,0.0000,26.7487,2.0187
1201.7000,49.0014,0.0000,26.2242,1.9908
1201.8000,49.0463,0.0000,25.7222,1.9641
1201.9000,49.0892,0.0000,25.2419,1.9385
1202.0000,49.1302,0.0000,24.7825,1.9140
1202.1000,49.1693,0.0000,24.3430,1.8904
1202.2000,49.2067,0.0000,23.9225,1.8679
1202.3000,49.2424,0.0000,23.5204,1.8463
1202.4000,49.2765,0.0000,23.1358,1.8257
1202.5000,49.3091,0.0000,22.7680,1.8059
1202.6000,49.3402,0.0000,22.4163,1.7869
1202.7000,49.3699,0.0000,22.0800,1.7688
1202.8000,49.3982,0.0000,21.7585,1.7514
1202.9000,49.4253,0.0000,21.4510,1.7348
1203.0000,49.4512,0.0000,21.1571,1.7189
1203.1000,49.4759,0.0000,20.8761,1.7037
1203.2000,49.4994,0.0000,20.6075,1.6892
1203.3000,49.5220,0.0000,20.3507,1.6752
1203.4000,49.5435,0.0000,20.1052,1.6619
1203.5000,49.5640,0.0000,19.8706,1.6492
1203.6000,49.5836,0.0000,19.6464,1.6370
1203.7000,49.6024,0.0000,19.4321,1.6253
1203.8000,49.6203,0.0000,19.2273,1.6142
1203.9000,49.6374,0.0000,19.0315,1.6035
1204.0000,49.6537,0.0000,18.8444,1.5933
1204.1000,49.6693,0.0000,18.6657,1.5835
1204.2000,49.6841,0.0000,18.4948,1.5742
1204.3000,49.6984,0.0000,18.3316,1.5653
1204.4000,49.7119,0.0000,18.1756,1.5568
1204.5000,49.7249,0.0000,18.0266,1.5486
1204.6000,49.7373,0.0000,17.8842,1.5408
1204.7000,49.7491,0.0000,17.7481,1.5334
1204.8000,49.7604,0.0000,17.6181,1.5263
1204.9000,49.7712,0.0000,17.4939,1.5195
1205.0000,49.7815,0.0000,17.3752,1.5130
1205.1000,49.7913,0.0000,17.2618,1.5068
1205.2000,49.8007,0.0000,17.1535,1.5008
1205.3000,49.8097,0.0000,17.0500,1.4951
1205.4000,49.8182,0.0000,16.9511,1.4897
1205.5000,49.8264,0.0000,16.8567,1.4845
1205.6000,49.8342,0.0000,16.7664,1.4796
1205.7000,49.8417,0.0000,16.6802,1.4749
1205.8000,49.8488,0.0000,16.5979,1.4703
1205.9000,49.8556,0.0000,16.5192,1.4660
1206.0000,49.8621,0.0000,16.4441,1.4619
1206.1000,49.8683,0.0000,16.3723,1.4579
1206.2000,49.8742,0.0000,16.3038,1.4542
1206.3000,49.8799,0.0000,16.2383,1.4506
1206.4000,49.8853,0.0000,16.1757,1.4471
1206.5000,49.8905,0.0000,16.1160,1.4438
1206.6000,49.8954,0.0000,16.0589,1.4407
1206.7000,49.9001,0.0000,16.0044,1.4377
1206.8000,49.9046,0.0000,15.9523,1.4348
1206.9000,49.9089,0.0000,15.9025,1.4321
1207.0000,49.9130,0.0000,15.8550,1.4295
1207.1000,49.9169,0.0000,15.8096,1.4270
1207.2000,49.9206,0.0000,15.7663,1.4246
1207.3000,49.9242,0.0000,15.7249,1.4223
1207.4000,49.9276,0.0000,15.6853,1.4201
1207.5000,49.9309,0.0000,15.6476,1.4180
1207.6000,49.9340,0.0000,15.6115,1.4161
1207.7000,49.9370,0.0000,15.5770,1.4142
1207.8000,49.9398,0.0000,15.5441,1.4123
