t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
1800.0000,98.9956,1.7203,104.9109,6.9321
1800.1000,99.0074,1.7258,105.4611,6.9638
1800.2000,99.0196,1.7312,105.3279,6.9564
1800.3000,99.0304,1.7367,104.7972,6.9262
1800.4000,99.0401,1.7421,104.6122,6.9158
1800.5000,99.0498,1.7475,104.5785,6.9141
1800.6000,99.0589,1.7529,104.3251,6.8997
1800.7000,99.0672,1.7583,104.2338,6.8946
1800.8000,99.0756,1.7636,104.6523,6.9187
1800.9000,99.0850,1.7690,105.1035,6.9447
1801.0000,99.0946,1.7743,105.4019,6.9620
1801.1000,99.1047,1.7796,105.2577,6.9539
1801.2000,99.1134,1.7849,105.2080,6.9512
1801.3000,99.1229,1.7902,105.5691,6.9720
1801.4000,99.1325,1.7955,105.7044,6.9799
1801.5000,99.1421,1.8007,105.7774,6.9843
1801.6000,99.1515,1.8060,106.5440,7.0283
1801.7000,99.1636,1.8112,107.5812,7.0879
1801.8000,99.1766,1.8164,108.1535,7.1208
1801.9000,99.1903,1.8215,108.4815,7.1399
1802.0000,99.2041,1.8267,108.6510,7.1498
1802.1000,99.2180,1.8318,108.8206,7.1598
1802.2000,99.2320,1.8369,108.9163,7.1655
1802.3000,99.2458,1.8420,109.0116,7.1712
1802.4000,99.2596,1.8471,109.1065,7.1769
1802.5000,99.2734,1.8521,109.2157,7.1834
1802.6000,99.2872,1.8572,109.3246,7.1898
1802.7000,99.3009,1.8622,109.4184,7.1954
1802.8000,99.3146,1.8671,109.5116,7.2010
1802.9000,99.3282,1.8721,109.6045,7.2066
1803.0000,99.3418,1.8770,109.6969,7.2121
1803.1000,99.3554,1.8819,109.7888,7.2176
1803.2000,99.3689,1.8868,109.8803,7.2231
1803.3000,99.3823,1.8916,109.9712,7.2285
1803.4000,99.3957,1.8964,110.0617,7.2340
1803.5000,99.4091,1.9012,110.1517,7.2397
1803.6000,99.4224,1.9060,110.2412,7.2466
1803.7000,99.4356,1.9107,110.3302,7.2535
1803.8000,99.4489,1.9154,110.4186,7.2603
1803.9000,99.4620,1.9200,110.5065,7.2671
1804.0000,99.4751,1.9247,110.5939,7.2739
1804.1000,99.4882,1.9293,110.6807,7.2806
1804.2000,99.5013,1.9339,110.5624,7.2717
1804.3000,99.5135,1.9384,109.9740,7.2311
1804.4000,99.5239,1.9429,109.2361,7.1890
1804.5000,99.5329,1.9474,108.9660,7.1737
1804.6000,99.5419,1.9518,109.0188,7.1769
1804.7000,99.5507,1.9562,108.6372,7.1552
