# Project Volt WS9 - R34 10 Hz trace
# S6 (Zero-mass stack - opposed-piston-class engine + predictive energy management, mechanical drive as S0) / duty GH-REG-165 / corner nominal / seed 8101
# GCW 36300.0 kg, payload 20655.0 kg, powertrain 2975.0 kg
# columns: t [s], v [m/s], s [m], grade [-], and the four commanded force channels at the CONTACT PATCH [N] - traction, regenerative braking, retarder, friction brake. The integrator never commands traction and a braking channel on the same sample.
# electrical quantities are NOT in this file; they are per-candidate dispatch and live in results_ws9.json
t,v,s,grade,F_trac,F_regen,F_retard,F_friction
10.3000,5.6650,29.1748,-0.0006,23786.7063,0.0000,0.0000,0.0000
10.4000,5.7200,29.7440,-0.0006,23787.1795,0.0000,0.0000,0.0000
10.5000,5.7750,30.3188,-0.0006,23787.6606,0.0000,0.0000,0.0000
10.6000,5.8300,30.8990,-0.0006,23788.1496,0.0000,0.0000,0.0000
10.7000,5.8850,31.4848,-0.0006,23788.6466,0.0000,0.0000,0.0000
10.8000,5.9400,32.0760,-0.0006,23789.1515,0.0000,0.0000,0.0000
10.9000,5.9950,32.6728,-0.0006,23097.8771,0.0000,0.0000,0.0000
11.0000,6.0500,33.2750,-0.0006,23021.5326,0.0000,0.0000,0.0000
11.1000,6.1050,33.8828,-0.0006,23022.0613,0.0000,0.0000,0.0000
11.2000,6.1600,34.4960,-0.0006,23022.5980,0.0000,0.0000,0.0000
11.3000,6.2150,35.1148,-0.0006,23023.1426,0.0000,0.0000,0.0000
11.4000,6.2700,35.7390,-0.0006,23023.6951,0.0000,0.0000,0.0000
11.5000,6.3250,36.3688,-0.0006,23024.2556,0.0000,0.0000,0.0000
11.6000,6.3800,37.0040,-0.0006,23024.8240,0.0000,0.0000,0.0000
11.7000,6.4350,37.6448,-0.0006,23025.4003,0.0000,0.0000,0.0000
11.8000,6.4900,38.2910,-0.0006,23025.9846,0.0000,0.0000,0.0000
11.9000,6.5450,38.9428,-0.0006,23026.5768,0.0000,0.0000,0.0000
12.0000,6.6000,39.6000,-0.0006,23027.1770,0.0000,0.0000,0.0000
12.1000,6.6550,40.2628,-0.0006,23027.7851,0.0000,0.0000,0.0000
12.2000,6.7100,40.9310,-0.0007,23028.4011,0.0000,0.0000,0.0000
12.3000,6.7650,41.6048,-0.0007,23029.0251,0.0000,0.0000,0.0000
12.4000,6.8200,42.2840,-0.0007,23029.6570,0.0000,0.0000,0.0000
12.5000,6.8750,42.9688,-0.0007,23030.2968,0.0000,0.0000,0.0000
12.6000,6.9300,43.6590,-0.0007,23030.9446,0.0000,0.0000,0.0000
12.7000,6.9850,44.3547,-0.0007,23031.6003,0.0000,0.0000,0.0000
12.8000,7.0400,45.0560,-0.0007,23032.2639,0.0000,0.0000,0.0000
12.9000,7.0950,45.7627,-0.0007,23032.9355,0.0000,0.0000,0.0000
13.0000,7.1500,46.4750,-0.0007,23033.6150,0.0000,0.0000,0.0000
13.1000,7.2050,47.1927,-0.0007,23034.3025,0.0000,0.0000,0.0000
13.2000,7.2600,47.9160,-0.0007,23034.9979,0.0000,0.0000,0.0000
13.3000,7.3150,48.6447,-0.0007,23035.7012,0.0000,0.0000,0.0000
13.4000,7.3700,49.3790,-0.0007,23036.4125,0.0000,0.0000,0.0000
13.5000,7.4250,50.1187,-0.0007,23037.1594,0.0000,0.0000,0.0000
13.6000,7.4800,50.8640,-0.0007,23038.0610,0.0000,0.0000,0.0000
13.7000,7.5350,51.6147,-0.0007,23038.9717,0.0000,0.0000,0.0000
13.8000,7.5900,52.3710,-0.0007,23039.8917,0.0000,0.0000,0.0000
13.9000,7.6450,53.1327,-0.0007,23040.8209,0.0000,0.0000,0.0000
14.0000,7.7000,53.9000,-0.0007,23041.7593,0.0000,0.0000,0.0000
14.1000,7.7550,54.6727,-0.0007,23042.7070,0.0000,0.0000,0.0000
14.2000,7.8100,55.4510,-0.0007,23043.6638,0.0000,0.0000,0.0000
14.3000,7.8650,56.2347,-0.0007,23044.6299,0.0000,0.0000,0.0000
14.4000,7.9200,57.0240,-0.0007,23045.6052,0.0000,0.0000,0.0000
14.5000,7.9750,57.8187,-0.0007,23046.5898,0.0000,0.0000,0.0000
14.6000,8.0300,58.6190,-0.0008,23047.5835,0.0000,0.0000,0.0000
14.7000,8.0850,59.4247,-0.0008,23048.5865,0.0000,0.0000,0.0000
14.8000,8.1400,60.2360,-0.0008,23049.5987,0.0000,0.0000,0.0000
14.9000,8.1950,61.0527,-0.0008,23050.6202,0.0000,0.0000,0.0000
15.0000,8.2500,61.8750,-0.0008,23051.6508,0.0000,0.0000,0.0000
15.1000,8.3050,62.7027,-0.0008,23052.6907,0.0000,0.0000,0.0000
15.2000,8.3600,63.5360,-0.0008,23053.7398,0.0000,0.0000,0.0000
15.3000,8.4150,64.3747,-0.0008,23054.7981,0.0000,0.0000,0.0000
15.4000,8.4700,65.2190,-0.0008,23055.8657,0.0000,0.0000,0.0000
15.5000,8.5250,66.0687,-0.0008,23056.9425,0.0000,0.0000,0.0000
15.6000,8.5800,66.9240,-0.0008,23058.0285,0.0000,0.0000,0.0000
15.7000,8.6350,67.7847,-0.0008,23059.1237,0.0000,0.0000,0.0000
15.8000,8.6900,68.6510,-0.0008,23060.2281,0.0000,0.0000,0.0000
15.9000,8.7450,69.5227,-0.0008,23061.3418,0.0000,0.0000,0.0000
16.0000,8.8000,70.4000,-0.0008,23062.4647,0.0000,0.0000,0.0000
16.1000,8.8550,71.2827,-0.0008,23063.5968,0.0000,0.0000,0.0000
16.2000,8.9100,72.1710,-0.0008,23064.7382,0.0000,0.0000,0.0000
16.3000,8.9650,73.0647,-0.0008,23065.8887,0.0000,0.0000,0.0000
16.4000,9.0200,73.9640,-0.0008,23067.0485,0.0000,0.0000,0.0000
16.5000,9.0750,74.8687,-0.0008,23068.2175,0.0000,0.0000,0.0000
16.6000,9.1300,75.7790,-0.0008,23069.5620,0.0000,0.0000,0.0000
16.7000,9.1850,76.6947,-0.0009,23070.9449,0.0000,0.0000,0.0000
16.8000,9.2400,77.6160,-0.0009,23072.3382,0.0000,0.0000,0.0000
16.9000,9.2950,78.5427,-0.0009,23073.7419,0.0000,0.0000,0.0000
17.0000,9.3500,79.4750,-0.0009,23075.1560,0.0000,0.0000,0.0000
17.1000,9.4050,80.4127,-0.0009,23076.5805,0.0000,0.0000,0.0000
17.2000,9.4600,81.3560,-0.0009,23078.0154,0.0000,0.0000,0.0000
17.3000,9.5150,82.3047,-0.0009,23079.4607,0.0000,0.0000,0.0000
17.4000,9.5700,83.2590,-0.0009,23080.9164,0.0000,0.0000,0.0000
17.5000,9.6250,84.2187,-0.0009,23082.3825,0.0000,0.0000,0.0000
17.6000,9.6800,85.1840,-0.0009,23083.8589,0.0000,0.0000,0.0000
17.7000,9.7350,86.1547,-0.0009,23085.3458,0.0000,0.0000,0.0000
17.8000,9.7900,87.1310,-0.0009,23086.8431,0.0000,0.0000,0.0000
17.9000,9.8450,88.1127,-0.0009,23088.3508,0.0000,0.0000,0.0000
18.0000,9.9000,89.1000,-0.0009,23089.8688,0.0000,0.0000,0.0000
18.1000,9.9550,90.0927,-0.0009,23091.3973,0.0000,0.0000,0.0000
18.2000,10.0100,91.0910,-0.0009,23092.9362,0.0000,0.0000,0.0000
18.3000,10.0650,92.0947,-0.0009,23094.4854,0.0000,0.0000,0.0000
18.4000,10.1200,93.1040,-0.0009,23096.0451,0.0000,0.0000,0.0000
18.5000,10.1750,94.1187,-0.0009,23097.6151,0.0000,0.0000,0.0000
18.6000,10.2300,95.1390,-0.0009,23099.1956,0.0000,0.0000,0.0000
18.7000,10.2850,96.1647,-0.0009,23100.7865,0.0000,0.0000,0.0000
18.8000,10.3400,97.1960,-0.0009,23102.3877,0.0000,0.0000,0.0000
18.9000,10.3950,98.2327,-0.0010,23103.9994,0.0000,0.0000,0.0000
19.0000,10.4500,99.2750,-0.0010,23105.6214,0.0000,0.0000,0.0000
19.1000,10.5050,100.3227,-0.0010,23107.3152,0.0000,0.0000,0.0000
19.2000,10.5600,101.3760,-0.0010,23109.1584,0.0000,0.0000,0.0000
19.3000,10.6150,102.4347,-0.0010,23111.0129,0.0000,0.0000,0.0000
19.4000,10.6700,103.4990,-0.0010,23112.8790,0.0000,0.0000,0.0000
19.5000,10.7250,104.5687,-0.0010,23114.7564,0.0000,0.0000,0.0000
19.6000,10.7800,105.6440,-0.0010,23116.6453,0.0000,0.0000,0.0000
19.7000,10.8350,106.7247,-0.0010,23118.5457,0.0000,0.0000,0.0000
19.8000,10.8900,107.8110,-0.0010,23120.4575,0.0000,0.0000,0.0000
19.9000,10.9450,108.9027,-0.0010,23122.3807,0.0000,0.0000,0.0000
20.0000,11.0000,110.0000,-0.0010,23124.3154,0.0000,0.0000,0.0000
20.1000,11.0550,111.1027,-0.0010,23126.2616,0.0000,0.0000,0.0000
20.2000,11.1100,112.2110,-0.0010,23128.2191,0.0000,0.0000,0.0000
20.3000,11.1650,113.3247,-0.0010,23130.1881,0.0000,0.0000,0.0000
20.4000,11.2200,114.4440,-0.0010,23132.1686,0.0000,0.0000,0.0000
20.5000,11.2750,115.5687,-0.0010,23134.1605,0.0000,0.0000,0.0000
20.6000,11.3300,116.6990,-0.0010,23136.1639,0.0000,0.0000,0.0000
20.7000,11.3850,117.8347,-0.0010,23138.1786,0.0000,0.0000,0.0000
20.8000,11.4400,118.9760,-0.0010,23140.2049,0.0000,0.0000,0.0000
20.9000,11.4950,120.1227,-0.0011,23142.2426,0.0000,0.0000,0.0000
21.0000,11.5500,121.2750,-0.0011,23144.2917,0.0000,0.0000,0.0000
21.1000,11.6050,122.4327,-0.0011,23146.3522,0.0000,0.0000,0.0000
21.2000,11.6600,123.5960,-0.0011,23148.4242,0.0000,0.0000,0.0000
21.3000,11.7150,124.7647,-0.0011,23150.5077,0.0000,0.0000,0.0000
21.4000,11.7700,125.9390,-0.0011,23152.7571,0.0000,0.0000,0.0000
21.5000,11.8250,127.1187,-0.0011,23155.0575,0.0000,0.0000,0.0000
21.6000,11.8800,128.3040,-0.0011,23157.3703,0.0000,0.0000,0.0000
21.7000,11.9350,129.4947,-0.0011,23159.6955,0.0000,0.0000,0.0000
21.8000,11.9900,130.6910,-0.0011,23162.0330,0.0000,0.0000,0.0000
21.9000,12.0450,131.8927,-0.0011,23164.3828,0.0000,0.0000,0.0000
22.0000,12.1000,133.1000,-0.0011,23166.7450,0.0000,0.0000,0.0000
22.1000,12.1550,134.3127,-0.0011,23169.1196,0.0000,0.0000,0.0000
22.2000,12.2100,135.5310,-0.0011,23171.5065,0.0000,0.0000,0.0000
22.3000,12.2650,136.7547,-0.0011,23173.9057,0.0000,0.0000,0.0000
22.4000,12.3200,137.9840,-0.0011,23176.3173,0.0000,0.0000,0.0000
22.5000,12.3750,139.2187,-0.0011,23178.7412,0.0000,0.0000,0.0000
22.6000,12.4300,140.4590,-0.0011,23181.1775,0.0000,0.0000,0.0000
22.7000,12.4850,141.7047,-0.0011,23183.6262,0.0000,0.0000,0.0000
22.8000,12.5400,142.9560,-0.0011,23186.0871,0.0000,0.0000,0.0000
22.9000,12.5950,144.2127,-0.0011,23188.5605,0.0000,0.0000,0.0000
23.0000,12.6500,145.4750,-0.0012,23191.0462,0.0000,0.0000,0.0000
23.1000,12.7050,146.7427,-0.0012,23193.5442,0.0000,0.0000,0.0000
23.2000,12.7600,148.0160,-0.0012,23196.0546,0.0000,0.0000,0.0000
23.3000,12.8150,149.2947,-0.0012,23198.5773,0.0000,0.0000,0.0000
23.4000,12.8700,150.5790,-0.0012,23201.1916,0.0000,0.0000,0.0000
23.5000,12.9250,151.8687,-0.0012,23203.9155,0.0000,0.0000,0.0000
23.6000,12.9800,153.1640,-0.0012,23206.6526,0.0000,0.0000,0.0000
23.7000,13.0350,154.4647,-0.0012,23209.4027,0.0000,0.0000,0.0000
23.8000,13.0900,155.7710,-0.0012,23212.1660,0.0000,0.0000,0.0000
23.9000,13.1450,157.0827,-0.0012,23214.9423,0.0000,0.0000,0.0000
24.0000,13.2000,158.4000,-0.0012,23217.7317,0.0000,0.0000,0.0000
24.1000,13.2550,159.7227,-0.0012,23220.5343,0.0000,0.0000,0.0000
24.2000,13.3100,161.0510,-0.0012,23223.3499,0.0000,0.0000,0.0000
24.3000,13.3650,162.3847,-0.0012,23226.1787,0.0000,0.0000,0.0000
24.4000,13.4200,163.7240,-0.0012,23229.0205,0.0000,0.0000,0.0000
24.5000,13.4750,165.0687,-0.0012,23231.8755,0.0000,0.0000,0.0000
24.6000,13.5300,166.4190,-0.0012,23234.7435,0.0000,0.0000,0.0000
24.7000,13.5850,167.7747,-0.0012,23237.6247,0.0000,0.0000,0.0000
24.8000,13.6400,169.1360,-0.0012,23235.9629,0.0000,0.0000,0.0000
24.9000,13.6950,170.5027,-0.0012,12430.1145,0.0000,0.0000,0.0000
25.0000,13.7219,171.8736,-0.0012,11687.8738,0.0000,0.0000,0.0000
25.1000,13.7469,173.2470,-0.0012,11563.4279,0.0000,0.0000,0.0000
25.2000,13.7716,174.6230,-0.0013,11073.4904,0.0000,0.0000,0.0000
25.3000,13.7950,176.0013,-0.0013,10904.2418,0.0000,0.0000,0.0000
25.4000,13.8180,177.3820,-0.0013,10537.9826,0.0000,0.0000,0.0000
25.5000,13.8400,178.7649,-0.0013,10135.9831,0.0000,0.0000,0.0000
25.6000,13.8610,180.1499,-0.0013,10010.1074,0.0000,0.0000,0.0000
25.7000,13.8817,181.5370,-0.0013,9637.2809,0.0000,0.0000,0.0000
25.8000,13.9013,182.9262,-0.0013,9182.7122,0.0000,0.0000,0.0000
25.9000,13.9198,184.3172,-0.0013,9581.9879,0.0000,0.0000,0.0000
26.0000,13.9394,185.7102,-0.0013,9370.5898,0.0000,0.0000,0.0000
26.1000,13.9584,187.1051,-0.0013,8981.9832,0.0000,0.0000,0.0000
26.2000,13.9763,188.5018,-0.0013,8565.3064,0.0000,0.0000,0.0000
26.3000,13.9932,189.9003,-0.0013,8507.8290,0.0000,0.0000,0.0000
26.4000,14.0100,191.3005,-0.0013,8154.6384,0.0000,0.0000,0.0000
26.5000,14.0258,192.7023,-0.0013,8399.8322,0.0000,0.0000,0.0000
26.6000,14.0423,194.1057,-0.0013,7744.4842,0.0000,0.0000,0.0000
26.7000,14.0571,195.5106,-0.0013,7368.0561,0.0000,0.0000,0.0000
26.8000,14.0709,196.9170,-0.0013,7615.5884,0.0000,0.0000,0.0000
26.9000,14.0853,198.3248,-0.0013,7713.8484,0.0000,0.0000,0.0000
27.0000,14.1000,199.7341,-0.0013,7311.6514,0.0000,0.0000,0.0000
27.1000,14.1136,201.1448,-0.0013,7113.5001,0.0000,0.0000,0.0000
27.2000,14.1268,202.5568,-0.0013,6745.5912,0.0000,0.0000,0.0000
27.3000,14.1390,203.9701,-0.0013,6750.1317,0.0000,0.0000,0.0000
27.4000,14.1512,205.3846,-0.0013,7318.6607,0.0000,0.0000,0.0000
27.5000,14.1648,206.8004,-0.0014,7276.2160,0.0000,0.0000,0.0000
27.6000,14.1784,208.2176,-0.0014,6996.4959,0.0000,0.0000,0.0000
27.7000,14.1912,209.6360,-0.0014,7322.0493,0.0000,0.0000,0.0000
27.8000,14.2049,211.0559,-0.0014,6662.6248,0.0000,0.0000,0.0000
27.9000,14.2169,212.4769,-0.0014,6002.0828,0.0000,0.0000,0.0000
28.0000,14.2272,213.8992,-0.0014,5474.5257,0.0000,0.0000,0.0000
28.1000,14.2361,215.3223,-0.0014,4909.9727,0.0000,0.0000,0.0000
28.2000,14.2435,216.7463,-0.0014,4370.6146,0.0000,0.0000,0.0000
28.3000,14.2495,218.1709,-0.0014,4793.3408,0.0000,0.0000,0.0000
28.4000,14.2567,219.5962,-0.0014,5071.3600,0.0000,0.0000,0.0000
28.5000,14.2645,221.0223,-0.0014,5039.8485,0.0000,0.0000,0.0000
28.6000,14.2723,222.4491,-0.0014,4647.3487,0.0000,0.0000,0.0000
28.7000,14.2790,223.8767,-0.0014,4313.5895,0.0000,0.0000,0.0000
28.8000,14.2849,225.3049,-0.0014,4144.3650,0.0000,0.0000,0.0000
28.9000,14.2904,226.7337,-0.0014,4214.5328,0.0000,0.0000,0.0000
29.0000,14.2960,228.1630,-0.0014,3919.4048,0.0000,0.0000,0.0000
29.1000,14.3009,229.5928,-0.0014,3713.3840,0.0000,0.0000,0.0000
29.2000,14.3053,231.0232,-0.0014,3181.0318,0.0000,0.0000,0.0000
29.3000,14.3082,232.4538,-0.0014,2615.7114,0.0000,0.0000,0.0000
29.4000,14.3097,233.8847,-0.0014,2048.7514,0.0000,0.0000,0.0000
29.5000,14.3098,235.3157,-0.0014,2585.7693,0.0000,0.0000,0.0000
29.6000,14.3112,236.7468,-0.0014,2031.5572,0.0000,0.0000,0.0000
29.7000,14.3112,238.1779,-0.0014,2490.1674,0.0000,0.0000,0.0000
29.8000,14.3124,239.6091,-0.0014,3156.0894,0.0000,0.0000,0.0000
29.9000,14.3153,241.0404,-0.0015,2728.2333,0.0000,0.0000,0.0000
30.0000,14.3172,242.4721,-0.0015,2448.0432,0.0000,0.0000,0.0000
30.1000,14.3182,243.9038,-0.0015,2250.1309,0.0000,0.0000,0.0000
30.2000,14.3188,245.3357,-0.0015,2569.5016,0.0000,0.0000,0.0000
30.3000,14.3203,246.7677,-0.0015,2519.6983,0.0000,0.0000,0.0000
30.4000,14.3215,248.1997,-0.0015,2697.8266,0.0000,0.0000,0.0000
30.5000,14.3233,249.6320,-0.0015,2097.8695,0.0000,0.0000,0.0000
30.6000,14.3235,251.0643,-0.0015,2018.2399,0.0000,0.0000,0.0000
30.7000,14.3235,252.4967,-0.0015,2016.8168,0.0000,0.0000,0.0000
30.8000,14.3235,253.9290,-0.0015,2015.3938,0.0000,0.0000,0.0000
30.9000,14.3235,255.3614,-0.0015,2013.9707,0.0000,0.0000,0.0000
31.0000,14.3235,256.7937,-0.0015,2125.0854,0.0000,0.0000,0.0000
31.1000,14.3238,258.2261,-0.0015,2011.1502,0.0000,0.0000,0.0000
31.2000,14.3238,259.6585,-0.0015,2334.0018,0.0000,0.0000,0.0000
31.3000,14.3246,261.0909,-0.0015,2008.3779,0.0000,0.0000,0.0000
31.4000,14.3246,262.5234,-0.0015,2006.9547,0.0000,0.0000,0.0000
31.5000,14.3246,263.9558,-0.0015,2005.5315,0.0000,0.0000,0.0000
31.6000,14.3246,265.3883,-0.0015,2434.0899,0.0000,0.0000,0.0000
31.7000,14.3258,266.8208,-0.0015,2146.4569,0.0000,0.0000,0.0000
31.8000,14.3261,268.2534,-0.0015,2523.4693,0.0000,0.0000,0.0000
31.9000,14.3275,269.6861,-0.0015,2000.0884,0.0000,0.0000,0.0000
